BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
1,1,3,0,0,1,0.25,0,0,1,1,2,1,0,1,12,37.05,3.5,453.8,0.04,30,0.29,25.21,129.66,1,0,0,3,0.17,13,17,13,7,6,75,4,FALSE
3,2,2,0,4,2,0.5,2,2.0,2,1,6,1,0,2,1,7.83,4.67,170.53,0.01,11,0.21,9.47,36.54,0.5,1,2,6,0.33,4,7,3,7,6,50,4,FALSE
7,0,1,0,12,4,2,6,2.0,1,0.25,12,1,0,1,3,6.66,10,665.68,0.02,21,0.1,36.98,66.57,0.25,3,6,10,1,10,11,3,6,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,0,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,0,0,0,0,2,0,0,2,1,0,0,3,0.5,2,0,2,0,2,0,1,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,7.2,6,259.11,0.01,13,0.17,14.4,43.19,1,0,0,2,0.2,3,10,2,8,5,50,2,FALSE
3,5,6,0,4,2,0.22,2,2.0,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,FALSE
1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.17,1,5,1,5,6,75,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,2,1,0,1,0.33,0,0,1,1,1,1,0,1,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,2,0.17,4,5,3,3,6,75,3,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,5.81,8,372.06,0.02,14,0.13,20.67,46.51,1,0,0,3,0.5,4,10,2,8,2,0,1,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,2,0.2,2,5,2,4,5,66.67,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,3,1,1,2,1,2,1,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,50,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,2,0.33,3,5,3,5,3,50,2,FALSE
1,6,8,0,0,1,0.11,0,0,1,1,7,1,0,1,0,35.76,9.71,3368.98,0.12,73,0.1,187.17,347.11,1,0,0,8,0.09,33,40,17,10,11,88.89,9,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5,4,9,1,8,3,0.25,4,2.0,3,1,16,1,0,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,0.33,2,4,15,0.2,19,32,9,17,15,76.92,12,FALSE
1,1,0,0,0,1,1,0,0,1,1,3,1,0,0,2,9.51,4,152.16,0.01,12,0.25,8.45,38.04,1,0,0,4,0.5,4,8,3,6,2,0,0,FALSE
7,2,12,0,12,4,0.27,6,2.0,3,0.75,15,1,0,3,2,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,0.25,3,6,13,0.24,29,34,8,15,17,80,15,FALSE
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,1,2,0,2,0,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,4,32.5,0.5,8.13,0.01,7,2,0.45,16.25,1,0,0,2,0.13,4,3,4,1,8,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,3,33.44,0.63,13.06,0.01,9,1.6,0.73,20.9,1,0,0,3,0.33,5,4,4,1,3,0,1,FALSE
3,3,12,0,4,2,0.13,2,2.0,2,1,9,1,0,3,5,23.84,19.04,8641.77,0.15,99,0.05,480.1,453.91,0.5,1,2,9,0.11,45,54,13,11,19,80,15,FALSE
5,2,5,0,6,3,0.43,2,3.0,3,1,10,3,1,2,2,16.59,5.79,555.43,0.03,24,0.17,30.86,96,1,2,3,9,0.3,9,15,7,9,10,71.43,7,FALSE
9,1,16,0,16,5,0.26,8,2.0,2,0.4,18,1,0,3,1,16.91,18.7,5913.82,0.11,72,0.05,328.55,316.25,0.2,4,8,15,0.24,34,38,10,11,21,84.21,19,FALSE
1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,15.95,2.5,99.66,0.01,12,0.4,5.54,39.86,1,0,0,4,0.2,5,7,5,5,5,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,0,0,0,0,2,0,0,2,1,0,0,3,0.5,2,0,2,0,2,0,1,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.64,6,239.18,0.01,12,0.17,13.29,39.86,1,0,0,3,0.2,3,9,2,8,5,66.67,3,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,2,16.84,1.5,37.9,0.01,9,0.67,2.11,25.27,1,0,0,2,0.2,4,5,4,3,5,66.67,3,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,66.67,3,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.33,2,5,2,5,3,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
1,1,1,0,4,1,0.5,2,2.0,1,1,2,1,0,1,2,11.24,4,179.89,0.01,13,0.25,9.99,44.97,1,1,2,3,0.25,3,10,3,8,4,50,2,FALSE
3,2,5,0,4,2,0.25,2,2.0,1,0.5,8,1,0,3,1,24.31,4.28,444.89,0.03,26,0.23,24.72,104,0.5,1,2,8,0.2,11,15,9,7,10,62.5,8,FALSE
12,3,29,19,4,10,0.32,2,2.0,9,0.9,24,1,0,2,1,35.76,13.5,6517.93,0.16,92,0.07,362.11,482.81,0.1,1,2,16,0.19,30,62,20,18,53,96,31,FALSE
3,0,3,0,4,2,0.5,2,2.0,1,0.5,5,1,0,1,1,7.19,9,582.53,0.02,17,0.11,32.36,64.73,0.5,1,2,5,0.33,3,14,2,12,6,75,4,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,5,12.03,8,769.69,0.03,26,0.13,42.76,96.21,1,0,0,2,0.17,10,16,5,8,6,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
5,3,4,4,6,3,0.5,2,3.0,2,0.67,9,1,0,2,3,12.15,9,984.54,0.04,28,0.11,54.7,109.39,0.33,2,3,8,0.23,12,16,6,9,13,80,6,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,3,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.25,4,7,4,6,4,66.67,3,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
3,0,1,0,4,2,1,2,2.0,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,FALSE
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.29,4,7,2,5,7,80,5,FALSE
7,0,1,0,10,4,2,2,5.0,1,0.25,9,3,0,1,3,7.14,10.67,811.81,0.03,22,0.09,45.1,76.11,0.75,4,7,7,1,8,14,3,8,4,50,2,FALSE
3,0,1,0,4,2,1,2,2.0,1,0.5,6,1,0,1,2,5.05,5,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
5,1,14,0,8,3,0.18,4,2.0,1,0.33,9,1,0,3,3,17.05,11.25,2157.94,0.06,46,0.09,119.89,191.82,0.33,2,4,8,0.14,18,28,8,10,21,82.35,17,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,1,0,0,3,0.25,5,9,4,7,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,50,2,FALSE
3,1,4,2,4,2,0.4,2,2.0,1,0.5,8,1,0,1,1,12.68,11.25,1604.52,0.05,33,0.09,89.14,142.62,0.5,1,2,8,0.22,15,18,8,12,9,85.71,5,FALSE
1,1,1,0,4,1,0.5,2,2.0,1,1,2,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,1,2,3,0.25,1,6,1,6,4,50,2,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
7,1,5,12,12,4,0.67,6,2.0,1,0.25,14,1,0,1,2,10.68,15,2402.74,0.05,41,0.07,133.49,160.18,0.25,3,6,12,0.2,15,26,5,10,20,94.44,6,FALSE
3,0,4,0,4,2,0.4,2,2.0,1,0.5,6,1,0,1,1,10.99,3.75,154.53,0.01,13,0.27,8.59,41.21,0.5,1,2,6,0.29,6,7,4,5,7,80,5,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,0.25,1,4,1,4,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,8,3,72,0.01,8,0.33,4,24,1,0,0,2,0.2,2,6,2,6,5,0,0,FALSE
1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,2,0.17,4,11,3,7,6,75,4,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,3,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,1,0,0,3,0.2,5,6,5,5,5,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3,0,3,8,4,2,0.4,2,2.0,1,0.5,6,1,0,2,0,10.98,11.92,1558.69,0.04,32,0.08,86.59,130.8,0.5,1,2,6,0.13,13,19,6,11,15,84.62,5,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
7,2,8,0,12,4,0.4,6,2.0,2,0.5,17,1,0,2,2,14.14,10.39,1526.6,0.05,34,0.1,84.81,146.95,0.25,3,6,15,0.33,17,17,9,11,12,80,10,FALSE
7,4,6,0,12,4,0.57,6,2.0,4,1,22,1,0,1,1,12.38,20,4951.76,0.08,54,0.05,275.1,247.59,0.25,3,6,20,0.44,24,30,9,15,9,85.71,7,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1,2,5,2,5,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,3,33.44,0.63,13.06,0.01,9,1.6,0.73,20.9,1,0,0,3,0.33,5,4,4,1,3,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.5,3,5,3,5,2,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,0.25,2,7,2,7,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,50,2,FALSE
3,1,2,4,4,2,0.67,2,2.0,2,1,5,1,0,1,0,8,3,72,0.01,8,0.33,4,24,0.5,1,2,5,0.22,2,6,2,6,9,85.71,3,FALSE
1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,2,10.34,2.5,64.62,0.01,10,0.4,3.59,25.85,1,0,0,2,0.17,5,5,3,3,6,75,4,FALSE
11,0,5,0,20,6,0.86,8,2.5,1,0.17,18,5,0,2,4,12.42,12.83,2045.78,0.05,39,0.08,113.65,159.41,0.83,6,10,14,0.6,14,25,6,11,10,71.43,7,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,FALSE
3,1,2,0,4,2,0.67,2,2.0,2,1,5,1,0,1,0,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0.5,1,2,5,0.4,3,7,3,7,5,66.67,3,FALSE
1,5,58,15,0,1,0.02,0,0,1,1,55,1,0,2,2,309.68,12.53,48612,1.29,621,0.08,2700.67,3879.96,1,0,0,56,0.01,247,374,69,7,76,97.33,60,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
5,2,8,0,8,3,0.33,4,2.0,3,1,9,1,0,1,2,14.12,17.85,4498.36,0.08,53,0.06,249.91,252.01,0.33,2,4,8,0.27,21,32,10,17,11,88.89,9,FALSE
1,1,0,0,0,1,1,0,0,1,1,3,1,0,0,2,9.51,4,152.16,0.01,12,0.25,8.45,38.04,1,0,0,4,0.5,4,8,3,6,2,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,3,1,0,0,2,9.51,4,152.16,0.01,12,0.25,8.45,38.04,1,0,0,4,0.5,4,8,3,6,2,0,0,FALSE
1,0,1,4,0,1,0.5,0,0,1,1,1,1,0,1,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.13,2,4,2,4,8,83.33,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,5,20.84,5.25,574.31,0.04,28,0.19,31.91,109.39,1,0,0,3,0.14,12,16,8,7,7,66.67,3,FALSE
3,1,4,10,4,2,0.4,2,2.0,1,0.5,7,1,0,1,0,13.1,6.86,616.17,0.03,23,0.15,34.23,89.86,0.5,1,2,7,0.12,12,11,7,8,17,93.33,5,FALSE
1,1,3,2,0,1,0.25,0,0,1,1,3,1,0,1,0,21.43,4.38,410.22,0.03,24,0.23,22.79,93.77,1,0,0,4,0.13,10,14,8,7,8,83.33,4,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,0,0,0,0,2,0,0,2,1,0,0,3,0.5,2,0,2,0,2,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,66.67,3,FALSE
1,6,6,0,0,1,0.14,0,0,1,1,7,1,0,1,1,37.79,8.25,2572.16,0.1,68,0.12,142.9,311.78,1,0,0,8,0.11,33,35,16,8,9,85.71,7,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.25,3,6,2,5,4,66.67,3,FALSE
5,4,3,0,8,3,0.75,4,2.0,3,1,16,1,0,1,0,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,0.33,2,4,15,0.5,14,19,6,8,6,75,4,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,3,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.25,4,7,4,6,4,50,2,FALSE
5,2,3,0,8,3,0.75,4,2.0,2,0.67,12,1,0,1,3,10.57,12.86,1747.72,0.05,32,0.08,97.1,135.93,0.33,2,4,11,0.43,15,17,7,12,7,75,4,FALSE
1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,2,10.34,2.5,64.62,0.01,10,0.4,3.59,25.85,1,0,0,2,0.17,5,5,3,3,6,75,4,FALSE
1,1,3,0,0,1,0.25,0,0,1,1,4,1,0,1,7,31.26,4.5,632.92,0.05,36,0.22,35.16,140.65,1,0,0,5,0.13,18,18,10,5,8,75,4,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
7,0,1,0,12,4,2,6,2.0,1,0.25,12,1,0,1,3,6.66,10,665.68,0.02,21,0.1,36.98,66.57,0.25,3,6,10,1,10,11,3,6,4,50,2,FALSE
3,2,2,0,4,2,0.67,2,2.0,2,1,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,FALSE
5,2,3,0,8,3,0.75,4,2.0,2,0.67,11,3,1,1,1,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,1,2,4,10,0.5,8,15,5,12,6,75,4,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80,5,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
3,1,5,4,4,2,0.29,2,2.0,2,1,6,1,0,2,1,14.76,4.5,298.97,0.02,20,0.22,16.61,66.44,0.5,1,2,6,0.15,6,14,4,6,13,81.82,7,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,0.25,1,4,1,4,4,50,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,6,19.58,3.5,239.86,0.02,18,0.29,13.33,68.53,1,0,0,3,0.25,7,11,7,7,4,66.67,3,FALSE
39,18,129,73,74,20,0.14,36,2.06,16,0.8,120,10,0,17,2,93.49,45.59,194350.1,1.42,655,0.02,10797.23,4262.61,0.5,19,37,102,0.09,286,369,69,22,223,92.24,146,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,2,1,3,8,3,7,1,0,0,FALSE
5,4,5,0,8,3,0.5,4,2.0,2,0.67,13,1,0,1,4,19.31,8.89,1525.99,0.06,42,0.11,84.78,171.67,0.33,2,4,12,0.33,20,22,9,8,9,83.33,6,FALSE
3,2,5,0,4,2,0.29,2,2.0,2,1,7,1,0,2,0,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,7,0.22,10,15,6,9,9,71.43,7,FALSE
9,1,8,0,16,5,0.5,8,2.0,2,0.4,18,3,0,2,3,8.77,19.5,3333.86,0.06,41,0.05,185.21,170.97,0.6,4,8,15,0.36,15,26,5,13,14,80,10,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,20,0.5,5,0,5,2,0.28,10,1,0,0,3,0.33,3,2,3,1,3,0,1,FALSE
3,3,3,0,4,2,0.5,2,2.0,2,1,7,1,0,1,2,10.79,7.2,559.51,0.03,21,0.14,31.08,77.71,0.5,1,2,7,0.33,9,12,5,8,6,75,4,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,5.4,8,345.48,0.01,13,0.13,19.19,43.19,1,0,0,3,0.2,4,9,2,8,5,66.67,3,FALSE
